id,price
190847,20884
190848,21059
190849,58659
190850,72279
190851,-9478
190852,45081
190853,17682
190854,24561
190855,68891
190856,61213
190857,14466
190858,49025
190859,70905
190860,30602
190861,50138
190862,28244
190863,17706
190864,57646
190865,39784
190866,44754
190867,68397
190868,18951
190869,29004
190870,66312
190871,38934
190872,76545
190873,65134
190874,44461
190875,49885
190876,27577
190877,75920
190878,81842
190879,48837
190880,35831
190881,79455
190882,-16617
190883,-2956
190884,27483
190885,64751
190886,60287
190887,72006
190888,62425
190889,57773
190890,10879
190891,43683
190892,15130
190893,22694
190894,31941
190895,30470
190896,61336
190897,26215
190898,30189
190899,8978
190900,49446
190901,100880
190902,46882
190903,68759
190904,49612
190905,7445
190906,55759
190907,78570
190908,89188
190909,41861
190910,85004
190911,2621
190912,2287
190913,51764
190914,13599
190915,77944
190916,64860
190917,1871
190918,3219
190919,62498
190920,62968
190921,73690
190922,60381
190923,-5789
190924,39191
190925,80912
190926,77142
190927,43407
190928,82930
190929,34224
190930,43930
190931,68866
190932,53312
190933,48772
190934,57998
190935,70482
190936,32209
190937,11155
190938,47870
190939,68329
190940,20694
190941,39363
190942,55560
190943,35396
190944,64726
190945,58002
190946,75163
190947,51408
190948,74091
190949,32482
190950,61386
190951,43930
190952,65783
190953,30468
190954,37055
190955,78968
190956,39767
190957,67809
190958,46899
190959,19566
190960,81535
190961,65708
190962,28697
190963,60879
190964,66052
190965,19330
190966,32663
190967,12831
190968,44801
190969,44654
190970,50873
190971,-5833
190972,29374
190973,66643
190974,38580
190975,43694
190976,20856
190977,37700
190978,68835
190979,22590
190980,24368
190981,4156
190982,36131
190983,18807
190984,56834
190985,68719
190986,26457
190987,45273
190988,52698
190989,11978
190990,75058
190991,50894
190992,96487
190993,57343
190994,31576
190995,70286
190996,10930
190997,41421
190998,66024
190999,54211
191000,46013
191001,64226
191002,65546
191003,19517
191004,72834
191005,50229
191006,63611
191007,120377
191008,35845
191009,65454
191010,21159
191011,126233
191012,45955
191013,40920
191014,17999
191015,61698
191016,-38254
191017,20951
191018,57914
191019,16076
191020,45838
191021,34333
191022,31366
191023,64975
191024,48996
191025,6559
191026,66686
191027,79253
191028,40967
191029,69200
191030,65002
191031,25496
191032,23303
191033,19815
191034,41476
191035,17097
191036,55750
191037,25203
191038,46342
191039,59651
191040,60035
191041,56908
191042,40845
191043,50171
191044,16248
191045,30930
191046,44229
191047,13117
191048,27840
191049,15795
191050,67910
191051,58513
191052,67542
191053,59145
191054,40752
191055,63979
191056,69985
191057,20550
191058,38841
191059,63184
191060,35314
191061,48792
191062,72586
191063,48712
191064,66506
191065,17961
191066,43876
191067,19100
191068,36473
191069,18162
191070,68775
191071,26091
191072,25145
191073,115622
191074,35943
191075,23353
191076,-241
191077,57143
191078,38926
191079,61132
191080,64676
191081,45956
191082,28479
191083,-6141
191084,67504
191085,67210
191086,65661
191087,15263
191088,-33307
191089,39261
191090,38148
191091,27397
191092,39590
191093,68899
191094,-4853
191095,27444
191096,14607
191097,52934
191098,65193
191099,35669
191100,39741
191101,23220
191102,71936
191103,22371
191104,24401
191105,7638
191106,66199
191107,27556
191108,10076
191109,67678
191110,37248
191111,47103
191112,63068
191113,40995
191114,44742
191115,43978
191116,67711
191117,67959
191118,24855
191119,66218
191120,-7133
191121,67866
191122,67154
191123,24084
191124,69285
191125,16568
191126,20736
191127,42485
191128,24636
191129,52554
191130,80241
191131,72951
191132,63715
191133,70200
191134,30761
191135,52491
191136,61791
191137,44581
191138,83072
191139,27941
191140,67966
191141,63087
191142,35156
191143,50720
191144,57298
191145,62174
191146,26213
191147,65045
191148,68959
191149,55633
191150,33475
191151,74044
191152,68582
191153,1095
191154,44626
191155,36719
191156,63337
191157,23804
191158,20582
191159,57259
191160,46419
191161,71386
191162,31878
191163,12602
191164,10059
191165,38194
191166,20821
191167,11205
191168,61080
191169,70502
191170,43592
191171,96647
191172,64712
191173,53404
191174,33401
191175,15201
191176,909
191177,48833
191178,134548
191179,73424
191180,56034
191181,-1024
191182,15572
191183,34478
191184,63998
191185,12981
191186,41223
191187,25056
191188,79224
191189,24835
191190,66371
191191,66736
191192,55692
191193,50214
191194,92333
191195,47734
191196,62199
191197,26666
191198,48327
191199,58228
191200,-2634
191201,37489
191202,35935
191203,19670
191204,62501
191205,17745
191206,45367
191207,77678
191208,62221
191209,57132
191210,59806
191211,20306
191212,32329
191213,57950
191214,16647
191215,32418
191216,52059
191217,25857
191218,45841
191219,33016
191220,59617
191221,15608
191222,42267
191223,15322
191224,67043
191225,50099
191226,26802
191227,26694
191228,30429
191229,149335
191230,118531
191231,54743
191232,68469
191233,72164
191234,44550
191235,23498
191236,48987
191237,66863
191238,63757
191239,42648
191240,60447
191241,3441
191242,51973
191243,33374
191244,54733
191245,10686
191246,12200
191247,64705
191248,63293
191249,44029
191250,32675
191251,62833
191252,52895
191253,13741
191254,52458
191255,46495
191256,39482
191257,45305
191258,71538
191259,58704
191260,27037
191261,22751
191262,28269
191263,36792
191264,43126
191265,63474
191266,20093
191267,65303
191268,20590
191269,29798
191270,10018
191271,14260
191272,61126
191273,5930
191274,70864
191275,69052
191276,51538
191277,70956
191278,57238
191279,60764
191280,32710
191281,49844
191282,53419
191283,72984
191284,41408
191285,54209
191286,45584
191287,-13758
191288,3528
191289,53793
191290,36953
191291,67988
191292,35624
191293,74838
191294,66226
191295,27556
191296,-9749
191297,22771
191298,35090
191299,77220
191300,50355
191301,298
191302,33760
191303,51673
191304,75136
191305,-1463
191306,19081
191307,59191
191308,45461
191309,21054
191310,32964
191311,69504
191312,83361
191313,72202
191314,34630
191315,27671
191316,21680
191317,40648
191318,31641
191319,-24006
191320,27392
191321,51883
191322,37545
191323,12687
191324,35229
191325,4091
191326,57515
191327,28962
191328,22941
191329,66907
191330,30499
191331,244
191332,52355
191333,5892
191334,88328
191335,32476
191336,43847
191337,32559
191338,47721
191339,59881
191340,60803
191341,68047
191342,55375
191343,63507
191344,42283
191345,58089
191346,26908
191347,57958
191348,37487
191349,16184
191350,60500
191351,62982
191352,19908
191353,29306
191354,28771
191355,67595
191356,27966
191357,58031
191358,26618
191359,65658
191360,24776
191361,47327
191362,34089
191363,69352
191364,22193
191365,5396
191366,39036
191367,14607
191368,33772
191369,20163
191370,58562
191371,47655
191372,72932
191373,68963
191374,50385
191375,47954
191376,34715
191377,-3200
191378,37753
191379,46557
191380,45575
191381,53130
191382,49503
191383,-3751
191384,26397
191385,20284
191386,30
191387,41137
191388,63861
191389,15493
191390,43163
191391,20536
191392,65584
191393,56409
191394,6309
191395,69460
191396,53475
191397,45646
191398,32820
191399,42693
191400,56142
191401,35343
191402,61702
191403,43446
191404,39210
191405,67783
191406,35284
191407,26778
191408,67805
191409,55420
191410,62278
191411,34973
191412,31871
191413,65701
191414,-4994
191415,44365
191416,-36524
191417,40158
191418,11961
191419,41544
191420,13887
191421,66977
191422,12420
191423,46615
191424,45989
191425,50560
191426,39584
191427,18010
191428,72478
191429,64147
191430,29321
191431,68902
191432,50554
191433,66501
191434,22729
191435,-29812
191436,1469
191437,9154
191438,50728
191439,66689
191440,51721
191441,60460
191442,59559
191443,35526
191444,37580
191445,-4453
191446,20195
191447,21098
191448,64249
191449,69231
191450,78191
191451,39169
191452,-7443
191453,73925
191454,64118
191455,64490
191456,24831
191457,40202
191458,44480
191459,1650
191460,70026
191461,53350
191462,66301
191463,74939
191464,38407
191465,8937
191466,46534
191467,-10240
191468,33095
191469,54561
191470,44355
191471,67062
191472,25438
191473,44202
191474,71632
191475,50679
191476,39709
191477,32764
191478,22512
191479,1838
191480,43970
191481,54826
191482,21928
191483,77447
191484,64494
191485,34041
191486,63441
191487,81789
191488,68010
191489,23384
191490,47273
191491,30279
191492,61052
191493,71219
191494,62040
191495,10703
191496,34200
191497,52695
191498,-10821
191499,69385
191500,50000
191501,72472
191502,28375
191503,81552
191504,75957
191505,46557
191506,-11478
191507,71768
191508,50425
191509,12836
191510,30744
191511,64920
191512,88905
191513,65088
191514,70100
191515,57197
191516,62414
191517,140838
191518,81256
191519,60813
191520,45322
191521,-24170
191522,71602
191523,34849
191524,41207
191525,77316
191526,61138
191527,22788
191528,60732
191529,41205
191530,74995
191531,79289
191532,34001
191533,65297
191534,63092
191535,17347
191536,29513
191537,-4417
191538,61528
191539,24343
191540,37434
191541,69840
191542,21311
191543,42674
191544,61761
191545,12765
191546,47111
191547,63069
191548,28505
191549,75181
191550,-6848
191551,46363
191552,13044
191553,-6645
191554,16686
191555,74792
191556,86047
191557,42903
191558,13052
191559,34480
191560,35656
191561,45457
191562,70579
191563,77000
191564,47541
191565,15799
191566,58542
191567,36047
191568,60751
191569,53461
191570,53724
191571,38727
191572,9588
191573,63023
191574,75638
191575,16625
191576,67514
191577,56387
191578,33278
191579,77700
191580,54712
191581,21998
191582,15202
191583,38299
191584,29187
191585,40787
191586,30963
191587,65299
191588,53878
191589,15331
191590,54255
191591,50757
191592,72745
191593,70325
191594,34838
191595,44036
191596,72377
191597,65239
191598,20598
191599,39244
191600,38344
191601,35711
191602,54989
191603,41918
191604,46656
191605,16032
191606,-23238
191607,72242
191608,8625
191609,49610
191610,73119
191611,56856
191612,61173
191613,37838
191614,65135
191615,52989
191616,3982
191617,45517
191618,47845
191619,75656
191620,60995
191621,86669
191622,57852
191623,18138
191624,33783
191625,24900
191626,69567
191627,66221
191628,65751
191629,49031
191630,35304
191631,81238
191632,57257
191633,56793
191634,15944
191635,46854
191636,77449
191637,59011
191638,38307
191639,32864
191640,81101
191641,20629
191642,10227
191643,-9568
191644,49564
191645,-19030
191646,66182
191647,72737
191648,25772
191649,58521
191650,15508
191651,27242
191652,40278
191653,62487
191654,55599
191655,-189
191656,55783
191657,37488
191658,48438
191659,60429
191660,-1451
191661,62516
191662,18608
191663,38605
191664,100325
191665,30426
191666,36527
191667,42814
191668,43748
191669,57527
191670,47142
191671,-2546
191672,26386
191673,43840
191674,57036
191675,66320
191676,1066
191677,49510
191678,-2555
191679,57827
191680,12119
191681,27455
191682,48491
191683,25911
191684,23630
191685,74501
191686,79706
191687,75352
191688,56441
191689,53849
191690,48816
191691,45305
191692,49280
191693,13311
191694,71392
191695,64321
191696,64311
191697,57016
191698,39657
191699,53728
191700,62825
191701,30879
191702,55723
191703,709
191704,-7305
191705,82643
191706,19496
191707,81400
191708,74735
191709,70747
191710,78122
191711,61279
191712,30234
191713,69718
191714,37353
191715,47478
191716,51931
191717,33120
191718,18695
191719,66822
191720,55422
191721,55418
191722,64782
191723,-32665
191724,5661
191725,74764
191726,66402
191727,42704
191728,44533
191729,39353
191730,40372
191731,-4898
191732,59715
191733,58270
191734,65758
191735,39123
191736,26573
191737,44802
191738,26631
191739,22649
191740,35852
191741,56555
191742,53851
191743,17818
191744,36308
191745,37142
191746,-4003
191747,81206
191748,52673
191749,6315
191750,30706
191751,38870
191752,62257
